finetune_row_id,parent_row_id,data_source,split,audio_path,sample_id,base_id,split_group_id,risk_target,risk_label,source_branch_role,aasist_label,sample_weight,weight_reason,window_strategy,window_start_time,window_end_time,use_for_aasist_training,manipulation_type,source_origin,partial_fabrication_binary,suspicious_start_time,suspicious_end_time,notes
aft_train_000424,cmb_train_000423,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2511052.wav,LA_E_2511052,old_LA_E_2511052,old_LA_E_2511052,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000425,cmb_train_000424,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6150069.wav,LA_E_6150069,old_LA_E_6150069,old_LA_E_6150069,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000426,cmb_train_000425,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2445307.wav,LA_E_2445307,old_LA_E_2445307,old_LA_E_2445307,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000427,cmb_train_000426,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8586754.wav,LA_E_8586754,old_LA_E_8586754,old_LA_E_8586754,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000428,cmb_train_000427,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5940631.wav,LA_E_5940631,old_LA_E_5940631,old_LA_E_5940631,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000429,cmb_train_000428,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9801216.wav,LA_E_9801216,old_LA_E_9801216,old_LA_E_9801216,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000430,cmb_train_000429,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3453926.wav,LA_E_3453926,old_LA_E_3453926,old_LA_E_3453926,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000431,cmb_train_000430,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6080926.wav,LA_E_6080926,old_LA_E_6080926,old_LA_E_6080926,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000432,cmb_train_000431,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7965335.wav,LA_E_7965335,old_LA_E_7965335,old_LA_E_7965335,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000433,cmb_train_000432,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3997108.wav,LA_E_3997108,old_LA_E_3997108,old_LA_E_3997108,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000434,cmb_train_000433,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7810637.wav,LA_E_7810637,old_LA_E_7810637,old_LA_E_7810637,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000435,cmb_train_000434,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1355339.wav,LA_E_1355339,old_LA_E_1355339,old_LA_E_1355339,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000436,cmb_train_000435,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1730890.wav,LA_E_1730890,old_LA_E_1730890,old_LA_E_1730890,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000437,cmb_train_000436,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4319664.wav,LA_E_4319664,old_LA_E_4319664,old_LA_E_4319664,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000438,cmb_train_000437,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8297154.wav,LA_E_8297154,old_LA_E_8297154,old_LA_E_8297154,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000439,cmb_train_000438,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2587452.wav,LA_E_2587452,old_LA_E_2587452,old_LA_E_2587452,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000440,cmb_train_000439,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7664919.wav,LA_E_7664919,old_LA_E_7664919,old_LA_E_7664919,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000441,cmb_train_000440,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1088383.wav,LA_E_1088383,old_LA_E_1088383,old_LA_E_1088383,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000442,cmb_train_000441,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1932017.wav,LA_E_1932017,old_LA_E_1932017,old_LA_E_1932017,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000443,cmb_train_000442,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5503129.wav,LA_E_5503129,old_LA_E_5503129,old_LA_E_5503129,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000444,cmb_train_000443,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1132169.wav,LA_E_1132169,old_LA_E_1132169,old_LA_E_1132169,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000445,cmb_train_000444,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7002715.wav,LA_E_7002715,old_LA_E_7002715,old_LA_E_7002715,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000446,cmb_train_000445,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1931131.wav,LA_E_1931131,old_LA_E_1931131,old_LA_E_1931131,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000447,cmb_train_000446,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6999100.wav,LA_E_6999100,old_LA_E_6999100,old_LA_E_6999100,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000448,cmb_train_000447,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4955529.wav,LA_E_4955529,old_LA_E_4955529,old_LA_E_4955529,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000449,cmb_train_000448,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9271087.wav,LA_E_9271087,old_LA_E_9271087,old_LA_E_9271087,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000450,cmb_train_000449,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7992287.wav,LA_E_7992287,old_LA_E_7992287,old_LA_E_7992287,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000451,cmb_train_000450,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4606585.wav,LA_E_4606585,old_LA_E_4606585,old_LA_E_4606585,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000452,cmb_train_000451,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3600147.wav,LA_E_3600147,old_LA_E_3600147,old_LA_E_3600147,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000453,cmb_train_000452,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4525544.wav,LA_E_4525544,old_LA_E_4525544,old_LA_E_4525544,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000454,cmb_train_000453,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5992824.wav,LA_E_5992824,old_LA_E_5992824,old_LA_E_5992824,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000455,cmb_train_000454,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5774892.wav,LA_E_5774892,old_LA_E_5774892,old_LA_E_5774892,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000456,cmb_train_000455,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9572368.wav,LA_E_9572368,old_LA_E_9572368,old_LA_E_9572368,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000457,cmb_train_000456,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2857584.wav,LA_E_2857584,old_LA_E_2857584,old_LA_E_2857584,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000458,cmb_train_000457,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9830747.wav,LA_E_9830747,old_LA_E_9830747,old_LA_E_9830747,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000459,cmb_train_000458,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1198047.wav,LA_E_1198047,old_LA_E_1198047,old_LA_E_1198047,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000460,cmb_train_000459,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3991962.wav,LA_E_3991962,old_LA_E_3991962,old_LA_E_3991962,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000461,cmb_train_000460,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2132938.wav,LA_E_2132938,old_LA_E_2132938,old_LA_E_2132938,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000462,cmb_train_000461,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1268461.wav,LA_E_1268461,old_LA_E_1268461,old_LA_E_1268461,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000463,cmb_train_000462,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8197516.wav,LA_E_8197516,old_LA_E_8197516,old_LA_E_8197516,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000464,cmb_train_000463,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7837491.wav,LA_E_7837491,old_LA_E_7837491,old_LA_E_7837491,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000465,cmb_train_000464,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5132766.wav,LA_E_5132766,old_LA_E_5132766,old_LA_E_5132766,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000466,cmb_train_000465,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_2639577.wav,LA_E_2639577,old_LA_E_2639577,old_LA_E_2639577,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000467,cmb_train_000466,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8549628.wav,LA_E_8549628,old_LA_E_8549628,old_LA_E_8549628,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000468,cmb_train_000467,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7082591.wav,LA_E_7082591,old_LA_E_7082591,old_LA_E_7082591,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000469,cmb_train_000468,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3504150.wav,LA_E_3504150,old_LA_E_3504150,old_LA_E_3504150,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000470,cmb_train_000469,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4784375.wav,LA_E_4784375,old_LA_E_4784375,old_LA_E_4784375,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000471,cmb_train_000470,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1404889.wav,LA_E_1404889,old_LA_E_1404889,old_LA_E_1404889,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000472,cmb_train_000471,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7945543.wav,LA_E_7945543,old_LA_E_7945543,old_LA_E_7945543,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000473,cmb_train_000472,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3052413.wav,LA_E_3052413,old_LA_E_3052413,old_LA_E_3052413,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000474,cmb_train_000473,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6676402.wav,LA_E_6676402,old_LA_E_6676402,old_LA_E_6676402,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000475,cmb_train_000474,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1209024.wav,LA_E_1209024,old_LA_E_1209024,old_LA_E_1209024,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000476,cmb_train_000475,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3752525.wav,LA_E_3752525,old_LA_E_3752525,old_LA_E_3752525,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000477,cmb_train_000476,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1621664.wav,LA_E_1621664,old_LA_E_1621664,old_LA_E_1621664,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000478,cmb_train_000477,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9775598.wav,LA_E_9775598,old_LA_E_9775598,old_LA_E_9775598,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000479,cmb_train_000478,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5658306.wav,LA_E_5658306,old_LA_E_5658306,old_LA_E_5658306,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000480,cmb_train_000479,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7123466.wav,LA_E_7123466,old_LA_E_7123466,old_LA_E_7123466,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000481,cmb_train_000480,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_8607102.wav,LA_E_8607102,old_LA_E_8607102,old_LA_E_8607102,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000482,cmb_train_000481,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3541014.wav,LA_E_3541014,old_LA_E_3541014,old_LA_E_3541014,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000483,cmb_train_000482,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_5640717.wav,LA_E_5640717,old_LA_E_5640717,old_LA_E_5640717,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000484,cmb_train_000483,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3146684.wav,LA_E_3146684,old_LA_E_3146684,old_LA_E_3146684,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000485,cmb_train_000484,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3587178.wav,LA_E_3587178,old_LA_E_3587178,old_LA_E_3587178,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000486,cmb_train_000485,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1756981.wav,LA_E_1756981,old_LA_E_1756981,old_LA_E_1756981,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000487,cmb_train_000486,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_4164559.wav,LA_E_4164559,old_LA_E_4164559,old_LA_E_4164559,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000488,cmb_train_000487,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3891061.wav,LA_E_3891061,old_LA_E_3891061,old_LA_E_3891061,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000489,cmb_train_000488,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_1471340.wav,LA_E_1471340,old_LA_E_1471340,old_LA_E_1471340,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
aft_train_000490,cmb_train_000489,old,train,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_9034548.wav,LA_E_9034548,old_LA_E_9034548,old_LA_E_9034548,1,old_synthesis,old_synthesis,0,1.0,old_old_synthesis,old_first_window,0.0,4.0,True,clean_direct,ai,0,,,Old balanced subset for Phase 7C2 fine-tuning prep.
