filepath,dataset,label,attack_type,domain,file_exists,checked_path
data\realworld\processed\youtube\social\clips\4_tUQjN09Ko_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\4_tUQjN09Ko_clip0003.wav
data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0008.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0008.wav
data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0008.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0008.wav
data\realworld\processed\youtube\social\clips\DhuW-uJkbpI_clip0012.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\DhuW-uJkbpI_clip0012.wav
data\realworld\processed\youtube\social\clips\MMcKEo_uq9Q_clip0039.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\MMcKEo_uq9Q_clip0039.wav
data\realworld\processed\youtube\social\clips\1TF8qF0MtMk_clip0022.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\1TF8qF0MtMk_clip0022.wav
data\realworld\processed\youtube\social\clips\5NKzo7SnltE_clip0015.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\5NKzo7SnltE_clip0015.wav
data\realworld\processed\youtube\social\clips\6nPNd6xzLuM_clip0000.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\6nPNd6xzLuM_clip0000.wav
data\realworld\processed\youtube\social\clips\lrrhcolfwUQ_clip0007.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\lrrhcolfwUQ_clip0007.wav
data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0001.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0001.wav
data\realworld\processed\youtube\social\clips\zkzLWdF3X1g_clip0073.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\zkzLWdF3X1g_clip0073.wav
data\realworld\processed\youtube\social\clips\BTPRpARfvOA_clip0058.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\BTPRpARfvOA_clip0058.wav
data\realworld\processed\youtube\social\clips\Hq1c1rHGWfk_clip0002.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Hq1c1rHGWfk_clip0002.wav
data\realworld\processed\youtube\social\clips\bvz_zK5ZxpM_clip0031.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\bvz_zK5ZxpM_clip0031.wav
data\realworld\processed\youtube\social\clips\Uks_LA2JXlM_clip0044.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Uks_LA2JXlM_clip0044.wav
data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0070.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0070.wav
data\realworld\processed\youtube\social\clips\U7oxHyWbXV8_clip0050.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\U7oxHyWbXV8_clip0050.wav
data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0011.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0011.wav
data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0062.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0062.wav
data\realworld\processed\youtube\social\clips\mQXEhf1Xbpc_clip0030.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\mQXEhf1Xbpc_clip0030.wav
data\realworld\processed\youtube\social\clips\_XypEBYioX0_clip0009.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\_XypEBYioX0_clip0009.wav
data\realworld\processed\youtube\social\clips\vOPt_iOzMSg_clip0034.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\vOPt_iOzMSg_clip0034.wav
data\realworld\processed\youtube\social\clips\SVLGLEsv2z8_clip0052.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\SVLGLEsv2z8_clip0052.wav
data\realworld\processed\youtube\social\clips\H_GKDXeHBCg_clip0042.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\H_GKDXeHBCg_clip0042.wav
data\realworld\processed\youtube\social\clips\1RVSACrAV3w_clip0044.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\1RVSACrAV3w_clip0044.wav
data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0050.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0050.wav
data\realworld\processed\youtube\social\clips\3AUg3fwAleg_clip0017.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\3AUg3fwAleg_clip0017.wav
data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0051.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0051.wav
data\realworld\processed\youtube\social\clips\K-OSFMBO6hM_clip0040.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\K-OSFMBO6hM_clip0040.wav
data\realworld\processed\youtube\social\clips\iV_T2juLtCo_clip0058.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\iV_T2juLtCo_clip0058.wav
data\realworld\processed\youtube\social\clips\OdKceLP49oA_clip0045.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\OdKceLP49oA_clip0045.wav
data\realworld\processed\youtube\social\clips\O0JZf2htyF0_clip0011.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\O0JZf2htyF0_clip0011.wav
data\realworld\processed\youtube\social\clips\zkzLWdF3X1g_clip0065.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\zkzLWdF3X1g_clip0065.wav
data\realworld\processed\youtube\social\clips\G63HwCinnPA_clip0064.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\G63HwCinnPA_clip0064.wav
data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0007.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0007.wav
data\realworld\processed\youtube\social\clips\2K_mwLOyj7A_clip0054.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\2K_mwLOyj7A_clip0054.wav
data\realworld\processed\youtube\social\clips\cPhTagfgmUg_clip0022.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\cPhTagfgmUg_clip0022.wav
data\realworld\processed\youtube\social\clips\Pz68t3RGeqI_clip0012.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Pz68t3RGeqI_clip0012.wav
data\realworld\processed\youtube\social\clips\WVrMGK9avAc_clip0023.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\WVrMGK9avAc_clip0023.wav
data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0076.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0076.wav
data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0021.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0021.wav
data\realworld\processed\youtube\social\clips\smmTSOHgi9Y_clip0024.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\smmTSOHgi9Y_clip0024.wav
data\realworld\processed\youtube\social\clips\UeNg2BWAWiI_clip0007.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\UeNg2BWAWiI_clip0007.wav
data\realworld\processed\youtube\social\clips\LrD4QxIkaPA_clip0017.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\LrD4QxIkaPA_clip0017.wav
data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0054.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0054.wav
data\realworld\processed\youtube\social\clips\GKx4Oy-xWjo_clip0015.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\GKx4Oy-xWjo_clip0015.wav
data\realworld\processed\youtube\social\clips\T96AvBhN5o4_clip0042.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\T96AvBhN5o4_clip0042.wav
data\realworld\processed\youtube\social\clips\UGULxhi3XFo_clip0008.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\UGULxhi3XFo_clip0008.wav
data\realworld\processed\youtube\social\clips\Gxf-SrksLCI_clip0000.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Gxf-SrksLCI_clip0000.wav
data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0009.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\8zwcaVGoSEE_clip0009.wav
data\realworld\processed\youtube\social\clips\penB2ejyq1U_clip0035.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\penB2ejyq1U_clip0035.wav
data\realworld\processed\youtube\social\clips\Gxf-SrksLCI_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Gxf-SrksLCI_clip0003.wav
data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0025.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0025.wav
data\realworld\processed\youtube\social\clips\2K_mwLOyj7A_clip0011.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\2K_mwLOyj7A_clip0011.wav
data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0018.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0018.wav
data\realworld\processed\youtube\social\clips\Cqg8tQH4U8M_clip0086.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Cqg8tQH4U8M_clip0086.wav
data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\HdkONmD0Ju8_clip0003.wav
data\realworld\processed\youtube\social\clips\pM0o8AOCIsg_clip0038.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\pM0o8AOCIsg_clip0038.wav
data\realworld\processed\youtube\social\clips\GKx4Oy-xWjo_clip0047.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\GKx4Oy-xWjo_clip0047.wav
data\realworld\processed\youtube\social\clips\rjCl3F1Uyvo_clip0000.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\rjCl3F1Uyvo_clip0000.wav
data\realworld\processed\youtube\social\clips\Ud-9hevttnk_clip0010.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Ud-9hevttnk_clip0010.wav
data\realworld\processed\youtube\social\clips\smmTSOHgi9Y_clip0027.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\smmTSOHgi9Y_clip0027.wav
data\realworld\processed\youtube\social\clips\wAXXtN_GX1M_clip0042.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\wAXXtN_GX1M_clip0042.wav
data\realworld\processed\youtube\social\clips\3nXDxgAaHWA_clip0035.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\3nXDxgAaHWA_clip0035.wav
data\realworld\processed\youtube\social\clips\9Shn7F3Naok_clip0002.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\9Shn7F3Naok_clip0002.wav
data\realworld\processed\youtube\social\clips\HTgRc3Osl8g_clip0024.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\HTgRc3Osl8g_clip0024.wav
data\realworld\processed\youtube\social\clips\6-u0F-eOqJI_clip0016.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\6-u0F-eOqJI_clip0016.wav
data\realworld\processed\youtube\social\clips\MXZkClZe1Jw_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\MXZkClZe1Jw_clip0003.wav
data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0021.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0021.wav
data\realworld\processed\youtube\social\clips\dGo03fTN8-E_clip0039.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\dGo03fTN8-E_clip0039.wav
data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0000.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\S7SNAUZZumg_clip0000.wav
data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0034.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0034.wav
data\realworld\processed\youtube\social\clips\1TF8qF0MtMk_clip0034.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\1TF8qF0MtMk_clip0034.wav
data\realworld\processed\youtube\social\clips\MXZkClZe1Jw_clip0029.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\MXZkClZe1Jw_clip0029.wav
data\realworld\processed\youtube\social\clips\-jyIbmmxYSo_clip0044.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-jyIbmmxYSo_clip0044.wav
data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0013.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\qeY17ANBLt4_clip0013.wav
data\realworld\processed\youtube\social\clips\-jyIbmmxYSo_clip0013.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-jyIbmmxYSo_clip0013.wav
data\realworld\processed\youtube\social\clips\9Pt-SmtmS4w_clip0027.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\9Pt-SmtmS4w_clip0027.wav
data\realworld\processed\youtube\social\clips\A-lBvpfBshY_clip0015.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\A-lBvpfBshY_clip0015.wav
data\realworld\processed\youtube\social\clips\eOz2hj4L1wM_clip0004.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\eOz2hj4L1wM_clip0004.wav
data\realworld\processed\youtube\social\clips\JBupv3suVDg_clip0000.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\JBupv3suVDg_clip0000.wav
data\realworld\processed\youtube\social\clips\O0JZf2htyF0_clip0013.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\O0JZf2htyF0_clip0013.wav
data\realworld\processed\youtube\social\clips\Cqg8tQH4U8M_clip0027.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Cqg8tQH4U8M_clip0027.wav
data\realworld\processed\youtube\social\clips\JsYOwJIdyQs_clip0013.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\JsYOwJIdyQs_clip0013.wav
data\realworld\processed\youtube\social\clips\IFuua5Jjqyg_clip0060.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\IFuua5Jjqyg_clip0060.wav
data\realworld\processed\youtube\social\clips\MO6-m5leCUo_clip0005.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\MO6-m5leCUo_clip0005.wav
data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0050.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0050.wav
data\realworld\processed\youtube\social\clips\bFJxrPX4jAw_clip0001.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\bFJxrPX4jAw_clip0001.wav
data\realworld\processed\youtube\social\clips\IK7YJyDpqAA_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\IK7YJyDpqAA_clip0003.wav
data\realworld\processed\youtube\social\clips\H_GKDXeHBCg_clip0067.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\H_GKDXeHBCg_clip0067.wav
data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0019.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-WfsiXjNJlA_clip0019.wav
data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0042.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0042.wav
data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0014.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\IMZoaNejsok_clip0014.wav
data\realworld\processed\youtube\social\clips\Y912_lWq_HA_clip0030.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Y912_lWq_HA_clip0030.wav
data\realworld\processed\youtube\social\clips\9GI89cbIwp8_clip0008.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\9GI89cbIwp8_clip0008.wav
data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0012.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\M6jbeOCA18Q_clip0012.wav
data\realworld\processed\youtube\social\clips\-GtEGVtitCk_clip0078.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\-GtEGVtitCk_clip0078.wav
data\realworld\processed\youtube\social\clips\3_5lPYjlDXU_clip0003.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\3_5lPYjlDXU_clip0003.wav
data\realworld\processed\youtube\social\clips\Pz68t3RGeqI_clip0069.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\Pz68t3RGeqI_clip0069.wav
data\realworld\processed\youtube\social\clips\JsYOwJIdyQs_clip0069.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\JsYOwJIdyQs_clip0069.wav
data\realworld\processed\youtube\social\clips\mQXEhf1Xbpc_clip0035.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\mQXEhf1Xbpc_clip0035.wav
data\realworld\processed\youtube\social\clips\0COKzKmjvwE_clip0006.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\0COKzKmjvwE_clip0006.wav
data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0039.wav,RealWorld,bonafide,bonafide,social,True,data\realworld\processed\youtube\social\clips\C2rCfaBfm2g_clip0039.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6645069.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6645069.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7408678.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_7408678.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3983582.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_3983582.wav
E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6804183.wav,LA,spoof,synthesis,studio,True,E:\FYP\DataSet\English\ASVspoof2021_LA_eval\LA_clips\LA_E_6804183.wav
